user,timestamp_raw,timestamp_date,comment,like_count,reply_count,reply_text
,6 bulan yang lalu,6 bulan yang lalu,Is it similar to ghost of Tsushima?,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I cant play any samurai games after playing ghost of tsushima, they all feel cheap after playing that masterpiece",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"People in the comments really pretending 80% of this video isn't praise for the game, lol",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I really enjoyed the game idk why everyone hated on it watch in 6 years everyone’s gonna do with this what they did with unity ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,AC games haven't had good voice acting starting from Origins. I don't get Ubisoft's obsession with using broken English accent instead of just going with a normal one like American or British.,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,$70 and ....and!! microtransactions and more grinding....nope...just no,0,0,[]
,3 hari yang lalu,3 hari yang lalu,Ill stick to playing fable 3 at this point lol,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I'm around 22 hours into this game, and I think it's fantastic. I would give it sold 8 out of 10 so far, and I would definitely recommend it to everyone.",1,0,[]
,2 bulan yang lalu,2 bulan yang lalu,best thing i got this for free i an bundle with my pc,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Assassin's creed arrows,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Life is too short for things that are just ""ok""  very true but this is the main reason most of us will die alone",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,W game,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I predicted before Shadows even came out that it would essentially be a worse knock-off Ghost of Tsushima. It also doesn’t help this games case that GoT is getting a sequel which will probably be on the same level as the original.,0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"Por el precio que cuesta, algo que simplemente ""decente"" no lo vale",0,0,[]
,6 bulan yang lalu,6 bulan yang lalu,Dude boight the game was extided but bro idk why everygame is teuing to 100 hrs long bro give me a good story and gamplay like 30 ish hrs and thats would be great. If the game is great it would be replayed but god i was board after a while.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Just remember Ghost of Tsushima is an 83 on metacritic,0,0,[]
,8 bulan yang lalu,8 bulan yang lalu,I’m actually loving this game,1,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"So heads are the only gore? And out of all the videos there's almost never any gore valhalla had arms legs heads often enough it is easily noticeable and valhalla is the first to have real gore to it and apparently the only one that has more then just a head popping off once in a while and valhalla is the last assassins creed with real quality to it valhalla, odyssey,and origins but valhalla at number 1 because of the gore n other things!",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Oh don't worry, not going to",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Yasuke dating oda wife is the biggest insult to culture in 21 century,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,All i needed was 2 minutes into this video to remind myself i dont want another ac game ty,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"This is ghost of Tsushima, not a bad thing though",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,"Well, I waited 4 years to play Ghost of Tsushima because I'm a PC gamer. I can wait to play this one when the price drops.",0,1,"['thankfully i only found out about tsushima after its PC release, so i didnt hae to wait. But now its so painful to wait for yotei PC release. \nAlso wait 1 month for steam winter sale, it will come out for probably 50 percent off. Ill buy it then.']"
,3 bulan yang lalu (diedit),3 bulan yang lalu (diedit),I’ve been playing and loving the assassin‘s Creed series since it came out on the 360 in my opinion the series died when Desmond Miles died after the main storyline it fell off hard unity was disappointing trying to be too new. black flag was amazing and syndicate wasn’t that great And since then they’ve just gotten worst,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"This game is unplayable on my pc. Intel 12900kf with a msi 4090 gpu. Game keeps freezing, having major performance issues. They delayed the launch to receive a broken product. This is my final straw with ubisoft. I've requested a refund.",0,8,"['This game is fully playable on My i7 and 4070', ' @DavidLopez-yp9fb  That is very odd. All my other games work absoluty fine with perfect performance. Tried everything to no avail.', '@ is everything up to date on your end??', ' @DavidLopez-yp9fb everything up to date. Every other game works seamlessly. Shame as I was really looking forward to this game.', 'This game is fully playable on My i7 and 4070', ' @DavidLopez-yp9fb  That is very odd. All my other games work absoluty fine with perfect performance. Tried everything to no avail.', '@ is everything up to date on your end??', ' @DavidLopez-yp9fb everything up to date. Every other game works seamlessly. Shame as I was really looking forward to this game.']"
,7 bulan yang lalu,7 bulan yang lalu,okay so maybe a buy with a deep discount got it.,0,0,[]
,5 bulan yang lalu,5 bulan yang lalu,"The AC franchise really has gone down hill, we've waited for Japan for ages n this is what we get? ""Just fine""?... I shall continue to regard Ghost of Tsushima as AC Japan. It had everything we hoped we'd get from AC, incredible environment, a morally conflicted character with genuine development, it even had a supernatural vibe",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"It's kind of sad that Ubisoft is so incompetent they somehow managed to completely disreagard all of the excitement and feedback the got from Mirage and just went back to the formula everyone was sick of. The bloat, the focus on levelling up, the stupid level capping combat system, all crap people wanted gone. The main criticism Mirage faced if I remember correctly was there were still stupid special abilities in the game.....what do they do with shadows...that's right give you more of them.",0,0,[]
,5 bulan yang lalu,5 bulan yang lalu,I fckn hate this game. I keep having to report problem mid game it turns off. It has the same bugs with the parkour physics and good god the fighting doesn’t make sense to me. I’m a level 29 and I’ll fight someone that is a level 27 and they can kick me and half my heath bar goes down… but I have to damage their amour first and slice them with my sword 27 times before they die I mean cmon it’s bs. I would honestly tell anyone who is thinking of getting this game to not bother save your money. I wish I can get mine back,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Just finished playing it. I played all previous AC games, and I must say - Ubisoft screwed up the one AC entry everyone would have liked to be like Black Flag. Lack of emotional connection, lack of exceptional final villains, I didn't feel emotioanlly connected in all the game to any characther the same way i felt in other AC games, even with Basim. Besides that, there is 0 story outside the Animus, and in the game there are 0 pieces of Eden or other 1st Civ artifacts. If you love AC for the plots, the 1st Civ relics, and other things - don't bother playing this. It provides nothing to the overall story. It's just a ""Oh you guys want AC in Japan? Here have a sandbox of it"" - mediocre Ubisoft",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"""Ok, I guess"" is not bad when it is priced correctly. I don't understand why this game is so expensive. Even Ghost of Tsushima is cheaper, and is considered a masterpiece game",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Man this shit look like ghost of Tsushima smfh,1,0,[]
,2 minggu yang lalu,2 minggu yang lalu,Is it me or do the cutsscenes look super low quality? The faces look worse than ac unity,0,1,['yes']
,2 bulan yang lalu,2 bulan yang lalu,this is a £20 game know way worth full price,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Yeah I'll just wait for it to be on sale for $15.
nothing will top Valhalla in the assassin's franchise.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Good game ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I stopped playing AC after unity tbh,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Why does it get so much hate it has pretty good graphics,physics and much more. But it’s overpriced it is like a 30-40 dollars game.",0,0,[]
,6 bulan yang lalu,6 bulan yang lalu,"I cant for my life understand why they made a Japanese AC  game after Ghost of Tsushima. It feels like a bad version of GoT, i tried to play it but cant feel invested enough...",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,AC has been boring for years and this attempt to jump on GOT hype isnt gonna cut it,1,0,[]
,5 bulan yang lalu,5 bulan yang lalu,"AC Shadows It is incredibly good. The strong point is the exceptional graphics, very detailed. The combat is very good, even the story. There are many missions that are not repeated, they are unique. But I remain very impressed by this incredible graphics of the game!",4,0,[]
,7 bulan yang lalu,7 bulan yang lalu,The world is sick but the story falls flat because of the open world design. I just wish this was better and only with one character.,0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,Apart from mirage that was only 30hours game . Every other title is like 90% better than any other rpg overall including witcher!and that's bot my words are the numbers talking and rating by people that actually played it.,0,0,[]
,13 hari yang lalu,13 hari yang lalu,"valhalla was fun, shadows is fun. i HATED odyssey and origins, syndicate is where it went downhill with the level system.. wanted to end myself because of that lol. but shadows and valhalla are actually MUCH better than those two.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I just realized that I will probably be dead before gta 8 is ever released.. maybe even GTA 7... So yes, I agree.. Life is too short, to waste time on ""good enough"".",0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),Nyc resident simulator,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Is it possible to get Ubisoft a copy of Elden Ring? As someone who liked playing how I wanted in Valhalla, the last two games have left me cold. Artificial barriers like a limited number of throwing knives. Limited skill tree that mirrors the classic turtle games but pretends to pander to the RPG crowd. I want to get up high, poison as many people as possible, and then put arrows in those that remain. Can you do that in the last two classic style games? Nope. But in Elden Ring, you can literally play any way you want. You can adjust your build on the fly. And you have as much weaponry as you can carry. It’s disappointing in that Elden Ring is now a 3 year old game, which is more than enough time for Ubisoft to reflect how the market has changed.",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"Game started getting too grindy like Valhalla. So I stopped playing, sorry not going through that again lol",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,The fact that Ghosts of Tsushima came first will negatively impact this game.,0,1,['Ghost of tsushima isnt even remotely as good as ac shadows']
,2 bulan yang lalu,2 bulan yang lalu,Ghost of Tsushima ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Sorry, but this game its 10 years late for me to care about",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Not buying it,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Game journalists ruin video games.,1,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"I just never liked AC because of its gameplay
I only played AC Black Flag and a lot has probably changed but that game is so bad for it to be seriously the best one",0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,I,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Combat is super bad..... everything about this game is not worth 70$,1,1,['90 dollars for Mexicans or latinos. Ubisoft charging us that much proves how much they really care about us.']
,5 bulan yang lalu,5 bulan yang lalu,Swear all these games are exactly the same just in a different country and era…,0,0,[]
,6 bulan yang lalu,6 bulan yang lalu,"Just play ghost of tsushima, its way better",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"The game just doesn't feel like an assassin creed game, period.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I think the game is total hot garbage,2,0,[]
,6 bulan yang lalu,6 bulan yang lalu,This game is actually really good all you haters keep on hating,3,0,[]
,8 bulan yang lalu,8 bulan yang lalu,"Jake!!! Nooo!!!!
Don’t say Rizz that’s so Ohio",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Temu Ghost of Tsushima,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Fans want remakes of the OG games. Why are they so adverse to making money?,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,It's fine to YOU. But not to the majority of people.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Let's be real- nothing will beat the first AC,0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"I tried AC Shadows and I have to say I got bored and annoyed at the 25 hour mark. I stopped playing and gave the game to my little sister. Its just another RPG style AC game with low effort quests, weapons, armor, rpg mechanics, story, written characters, dialogues, facial animations, parkour etc. The list goes on. 

Its crazy to me that AC Unity is still the most impressive AC game to this date in terms of technical innovation such as npc density as a Ps4 game or facial animations and parkour. The game had other problems, but it is still ahead of modern AC games in many ways. AC II, BH, Revelations were peak for the series in terms of story and Black Flag was the most fun gameplay wise. 

They tried something new with Origins (nothing special at all in my opinion) and since then every game feels exactly the same. Its just more and more low quality garbage. The only thing Ubisoft gets right is how beautiful buildings or landscapes look. Thats literally the only praise I can give to them.

People are even defending the free battle pass in a fking single player game. The real question should be why you dont get rewarded with all of these battle pass rewards for exploration, killing bosses etc instead. 

I swear my brain cant understand the fact that there are people who actually think AC Shadows is a great game. People have no standards at all these days.",0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),Fine is not enough for a bloody 70 € game,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"did you set VA to japanese? also saying ""rizzless"" in a professional review like bruh are you fr ",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,Just give me odyssey 2.0,0,0,[]
,4 bulan yang lalu,4 bulan yang lalu,all assasin's creed are like this,0,0,[]
,6 bulan yang lalu,6 bulan yang lalu,"I wanna see all those diamonds like AC1, Splinter cell chaos theory and ac 2 done justice. Somebody needs to buy them out. Like asap. It's run by greedy assholes who don't give a flying fuck about community or anything but money. Video games are art. Current state of this firm is complete fucking tragedy.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Important is, can I play like a Japanese character? Otherwise I'll boycott the game nonetheless",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Basically great gameplay but meh stories and missions,0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"Listen Im not trying to be one of those guys but I really just wanted to play as a male ninja, at least make it optional to be male or female. Plus all these other things like micro transactions just make it even worse.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,One of the worst ac games ever,2,0,[]
,7 bulan yang lalu,7 bulan yang lalu,You guys need to openly criticize games more often.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Love you and your videos Jake, but how you’re pronouncing Yasuke is making me wince. The U is silent. The word is only 2 syllables. Phonetically, it’s pronounced YASS-KAY.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Love japan, cant wait to get it, the voice is awesome in japan, if ya dont like japan the eng dub is shit",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Really cool shit???!!??  M8..... you're NOT a gen zer.  Come off it me son!! Ya dont need to pander.,1,0,[]
,6 bulan yang lalu,6 bulan yang lalu,"Before you buy…don’t, I want a refund because it’s so bad.",1,1,['can you please elaborate? i was considering purchasing this game on discount but id rather hear your opinion on why it’s bad and what games you typically enjoy beforehand']
,7 bulan yang lalu,7 bulan yang lalu,reverse grip again...,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Loved Valhalla this ain’t it,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Imagine working several hours to afford a $70 game and it’s AC shadows. You really proud of your purchase? Best purchase you’ve made in years? Yeah right.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Before you buy remember just buy ghost of tsushima,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,assassin's creed has been beautiful and parkour is amazing but the game really never has been good bc controls aren't good and never will be good,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Haters are just annoyed because the game is so difficult it makes Dark souls look as easy as ratchet and clank.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"This is literally the first AC game I will not buy. Not even at wild discounts. I'm incredibly sad, since the first AC game is what actually kickstarted my whole professional career.

I regret buying Mirage on a discount. I could only painstakingly play for 4 hours before I just couldn't tolerate the mediocrity anymore. It won't happen to me again. Ubisoft, and Assassin's Creed, is officially dead to me. RIP.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,AI is also very stupid. They look at you and still don't notice you.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Im not defending or taking up for Ubisoft lol but Activision basically makes the same game every year and people are fine with it. They dont even get an ounce of hate as Ubisoft lol they make same game every year and make  millions lol or even billions. Hell to me there is another company that is just as bad or even worse than Ubisoft. Im talking about you EA,1,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"I'm 30 hours in, and I will say yes, it's repetitive, and God the voice acting is so bad I just turned the voices on Japanese so I don't know the difference. However the world is beautiful but they got rid the auto travel with the horse sooo traveling long distance sucks.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,The prologue was horrible felt like being stuck in grade school waiting for the bell so I can go home.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I'm so happy for all the closeted black man craving wang for purchasing this game.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"So uhm, when will they add a prehistoric assassin's creed?  Had me thinking when they made origins-valhalla (with gods yes) but they definitely should add a prehistoric era too  Bone dagger, assassinating a T-rex. 

And moreeee micro transactions ",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,Its ubisoft game so ill just pirate it,2,2,"['cant pirate it, it has denuvo.', 'cant pirate it, it has denuvo.']"
,2 bulan yang lalu,2 bulan yang lalu,"Im not buying this game
Ill wait until it comes to gamepass 
Thats what i did with mirage 
Just beat that game yesterday",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Looks like they hit copy and paste with Ghost of Tsushima,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,This game has been a huge success. Yasuke’s story needed to be told and I am glad somebody had the guts to do it,4,0,[]
,7 bulan yang lalu,7 bulan yang lalu,This game doesn't even deserves 5 dollars,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I’m not picking this up unless it goes on sale because I just don’t have $70 to throw at it right now but I need this game to succeed. Can’t risk Ubisoft going under before they put out The Division 3,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I think Ubisoft should part with AC stories, and create a new genre, they are toooooo comfortable with AC franchise, and already overused from all AC games. It's like watching Greys Anatomy its been 21 years please end it kind of vibe. I'm more looking forward to Ghost of Yotei, than playing this",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Finally we get the assassin creed we always wanted and they go completely off to left field and refuse to honor the time and people. Not only did they lose this sale they turned a fan into someone that doesn’t trust them at all anymore,0,0,[]
@BoloWajahat,6 bulan yang lalu,6 bulan yang lalu,8:46 why nobody’s talking about shitty facial expressions,2,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I won’t,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,thanks to this video I bought the game and am enjoying it immensely so far! Thanks for stirring me right Jake!,0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"What were they thinking when they made this game, I paid $30.00 for this game and still feel ripped off, WHAT THE HELL IS THE POINT OF LEVELING UP IF EVERYTHING LEVELS WITH YOU?",0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,This is a good game to play when you’ve got nothing else to play. It’s just too average to invest dozens of hours into when there’s other games you could play instead. It’s solid and fun but it’s just bland after a while,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,A purchase of this game makes you complicit in the destruction of the gaming industry.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I think we are in the middle of the gaming transition.,1,0,[]
,3 minggu yang lalu,3 minggu yang lalu,"Ive played every AC game except this one, can't fathom why they never created a game about the Romans??? So much possibility there but they seemed to ignore it",0,2,"[""Prob cuz it's so popular they wanted to do the other time periods before it"", ""Prob cuz it's so popular they wanted to do the other time periods before it""]"
,6 bulan yang lalu,6 bulan yang lalu,"Goof ball review, I’ll give you an honest take. The graphics are special, best I’ve seen in my life. Gameplay is fun but can be easy so make sure you put difficulty high. If you play every AC game then I’m sure it’s mostly the same just better combat and stealth and better graphics. If you haven’t played AC in over 5 years then I would give it a try. This game is great!!!! Already have a 1 year road map with future DLC/Updates. This games not going anywhere",3,0,[]
,1 bulan yang lalu,1 bulan yang lalu,I don’t wanna play another Ghost of Tsushima lol,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Ok, I'll just play Ghost of Tsushima again",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,my opinion? 10/10,2,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Hate to be the one to say it but they gave the female protagonist all the cool skills and gameplay for a reason ,0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,"Damn, Jakey, why do have to be right all the time? I wanted to love the game, the characters and the world, but it’s just OK.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Purposeful hate and not listening to your fans and I'm out. I vote with my wallet and I hate your politics in video games so no,2,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Yeah, I'm not buying it. Just want Ubisoft to finally kick the bucket and go bankrupt.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I feel like Ghost of Tsushima did all this better 5 years ago ig,",0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,This is litt just ghost of tushima,0,0,[]
,5 bulan yang lalu (diedit),5 bulan yang lalu (diedit),"I was looking for a new single player game to play since GTA6 got delayed, but all it took was seeing those garbage fighting mechanics, this is a definite no.

Idk how Ubisoft sees that no one likes what they're doing.

Unity and Syndicate were the last two actual assassin's Creed game. Stealth with quick assassination and disappear type. This damage sponge enemies thing is so played out.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"New games are only made to look pretty on the outside, but in reality they have 0 immersion and they're made to be played in only one way. If you try to do things your way, you'll see how poor the game actually is in content. AC Shadows seems to fit right in this category.",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Bought it for my kids from steam it was rubbish and my kids thankfully told me inside of 2 hours so refunded it.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Fine ill play Ghost Of Tsushima again,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"WDYM , Before you buy  in this one ( I know your series since 2020 but )

It's basically "" Don't buy "" before even watch this video.
And I know I'm just doing same thing by hating stuff that's hated by most
but this time is a no no , I'm going to dislike AC shadows
I have seen the memes everywhere , specially the official Ubislop posting "" wholesome "" ( disgusting ) memes about the game and I thought it's okay , don't engage on ragebait. But after over 20 + posts on socials anywhere , same copypasta , I decided , okay fine. I'm no longer going to "" scroll past and move on with my life ""
I will not dedicate , but atleast comment something bad about this game .. ( for a while , cause the more I engage the more these post show up in socials )",0,0,[]
,7 bulan yang lalu (diedit),7 bulan yang lalu (diedit),"Just remember: I could buy myself and a friend Helldivers 2 on sale for what this game costs.  
I'd bet both of us would get much more fun out of that same amount of money, and I'd bet neither of us will feel bad supporting an abusive, shitty company.  
No thanks.  
Also, Ghost of Tsushima is $10 cheaper. Go support that.",0,0,[]
,4 bulan yang lalu,4 bulan yang lalu,Tehy should have  cut the game in half. That is get rid of Yasuke and just play as Naoe,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Combat just looks slow and stiff compared to Ghost,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Feels like a copy paste of all assassins creeds,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Every Ubisoft game is the same sadly, rinse and repeat, their gameplay in games went down hill when they released Splinter Cell Blacklist, as a huge Splinter Cell fan, I like the game, but it was, well jank, and I believe that was the last time we saw good Ubisoft games was in 2013",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,It’s like they decided to brainstorm the most boring missions possible and forced us to do 20 of them as soon as you start the game. And the voice actors are horrendous. I haven’t even gotten into the main world yet and I am struggling to keep playing.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Garbage game,3,0,[]
,3 bulan yang lalu,3 bulan yang lalu,Wanna play as an assassin in feudal Japan ? Play Ghost of Tsushima.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I think we are all just getting used to watching reviews on youtube and skipping unmemorable games lol,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Sooo nnnoooottt bbbuuuyyyyy,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"Ok, I'm reinstalling black flag",0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Thanks for saving me $$$$ and disappointment,0,0,[]
,3 bulan yang lalu,3 bulan yang lalu,The new ones aint worth a shit the first three are the best ones an blackflagg,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"This game looks ! I actually just posted a couple of videos diving deep into Assassin’s Creed Shadows — one explains key gameplay mechanics, secrets & theories, and the other’s all about epic Ronin battles. Would love for fellow fans to check them out and share your thoughts! ",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,"so, a black samurai in japan is not weird?! :)))",0,6,"['Yasuke was a real person. Its history not weird at all. Research it', 'Yasuke was a real person', "" @Kade-j8b  that had as much inpact on japan's history as i did....read the history!"", "" @DryLunchTV  He wasn't a samurai nor did oda nobunaga consider him a samurai"", ' @MotivationLearner  if you say so ', ' @MotivationLearner  leonardo da vinci didnt make a functional flying machine. the pope didnt fist fight an assassin. AC franchise has been twisting history since its inception. If they can twist history by putting templars in high places, why cant they make yasuke a samurai, even if theres no records? What if the canon is that his records were removed since he helped the brotherhood?']"
,7 bulan yang lalu,7 bulan yang lalu,“Before you buy… just get Ghost of Tsushima instead”,2,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Yasuke Simulator is much better,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,so basically ghost of Tsushima but worse?,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I will just play Origins again. THAT game was amazing.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I just dont trust ubisoft anymore. If they have a demographic that loves this version off assasins creed, have at it and enjoy. I can live without playing it.",0,0,[]
,1 bulan yang lalu,1 bulan yang lalu,"Since you can't play ninja stealth male character, I am not interested. I was thinking buying it but it's either this game or Battlefield 6, so I choose Battlefield.",0,4,"['good choice', 'fragile masculinity', 'good choice', 'fragile masculinity']"
,7 bulan yang lalu,7 bulan yang lalu,Its just too boring and limited. Mainly thanks to their genius decision to split the gameplay mechanics into a loading screen and character switch. I cant play like in any other ac game because the game doesnt wanna let you ,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Bro ubisoft fell hard after Farcry 3 legit...,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I can't wait for Assassin's Creed Jerusalem! Jesus and his 12 deciples will be apart of the order of Assassins slaying the Romans!,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"First time since 2007 that i will skip this one.

Vote with your wallet",0,0,[]
,6 bulan yang lalu (diedit),6 bulan yang lalu (diedit),"This guy likes the old stupid assassin creed games where you just jump on walls and hit triangle to assassinate people all the time. Odyssey, Valhalla, etc are masterpieces",0,1,"['no, they definitely aren’t. they are hardly good RPG’s let alone good assassins creed games. also, the old games must’ve been so stupid for focusing predominately on assassination in a game called assassins creed, right? ppl like you ruined the franchise. if you want an RPG go play one, why make a unique franchise into a basic microtransaction, cash grab, borderline beat ‘em up one?']"
,7 bulan yang lalu,7 bulan yang lalu,Rizzless hahahah,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Don’t buy it they need to learn that ppl don’t want what assassins creed has turned into,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Looks like the community and Ubisoft focused too much on the social media issues and not the actual gameplay it looks shit,0,0,[]
,4 bulan yang lalu,4 bulan yang lalu,Lord Shimura will not approve this,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,It's repetitive. it's a professional time waster.,0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"ubisoft got too big for its own good, its a megacorp they only see dollar signs, they made their best games in 2007 2012",0,0,[]
,2 bulan yang lalu,2 bulan yang lalu,"Quite easily the worst assassin's creed. The parkour is infuriatingly glitchy, you often miss windows to go through when escaping combat, the skill ranking is abysmal making you do tedious tasks with even more boring back story to earn mastery points. No bird is the worst thing they ever did. The open world whilst big feels void of any life compared to that of Origins etc, the protagonists I honestly couldn't care less about soooo boring and un captivating. A 4 out of 10 game",1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,Include a black guy and i wont be playing,1,0,[]
,4 bulan yang lalu,4 bulan yang lalu,What’s wrong with this game as a whole to even say this?,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,The game is awesome super fun story! I have no clue why the hate,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,I hated ubisoft 10 years ago before it was cool,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,purchased this yesterday. I was playing Ghost before. man. Shadows is dogshit.,0,0,[]
,7 bulan yang lalu,7 bulan yang lalu,AC died with the rpg shit they add,1,0,[]
,7 bulan yang lalu,7 bulan yang lalu,"I dont care what othets say, I did buy it and I LOVE it :)))",2,0,[]
